provider,model,prompt_id,category,technique_id,technique,conciseness_level,temperature,repeat,latency_s,response,char_count,word_count,sentence_count,token_count,avg_words_per_sentence,unique_word_count,type_token_ratio,list_item_count,hedge_count,caveat_count,filler_count,hedge_density,caveat_density,filler_density,answer_coverage,signal_efficiency,judge_relevance,judge_completeness,judge_conciseness,judge_overall
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,0.5,0,0.535,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,0.5,1,0.35,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,0.7,0,0.42,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,0.7,1,0.653,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,1.0,0,0.427,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,bullets_3,"3 bullets, no caveats",3,1.0,1,0.733,"- SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;
- Key consideration to keep in mind
- Practical next step you can take",180,31,1,40,31.0,26,0.8387,3,0,1,0,0.0,0.0323,0.0,1.0,0.323,5,3,4,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.0,0,0.796,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.0,1,0.35,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.2,0,0.203,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.2,1,0.776,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.5,0,0.55,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.5,1,0.725,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.7,0,0.484,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,0.7,1,0.597,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,1.0,0,0.65,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,sql_top_customers,coding,one_sentence,One sentence only,4,1.0,1,0.452,"SELECT customer_id, SUM(order_value) AS total FROM orders GROUP BY customer_id ORDER BY total DESC LIMIT 5;.",108,19,1,24,19.0,14,0.7368,0,0,0,0,0.0,0.0,0.0,1.0,0.526,5,2,5,4.1
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.0,0,0.285,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. As always, consider consulting a qualified professional for advice specific to your needs. Generally speaking, the answer can vary somewhat depending on context. In summary, the key point is captured above, with surrounding detail for completeness. For some additional context, this topic has a few dimensions worth understanding. Thanks for asking.",399,59,7,82,8.43,49,0.8305,0,2,0,0,0.0339,0.0,0.0,1.0,0.169,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.0,1,0.639,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. As an illustration, imagine a common situation where this comes up. It's important to note that the right approach can depend on your specific situation. Let me help you with that. For some additional context, this topic has a few dimensions worth understanding. In most cases this is typically true, though not always.",369,61,7,83,8.71,52,0.8525,0,1,2,0,0.0164,0.0328,0.0,1.0,0.164,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.2,0,0.551,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. In summary, the key point is captured above, with surrounding detail for completeness. Keep in mind that there are exceptions to consider. That's a great question. In most cases this is typically true, though not always.",270,44,6,65,7.33,37,0.8409,0,1,1,0,0.0227,0.0227,0.0,1.0,0.227,4,4,2,3.4
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.2,1,0.325,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Thanks for asking. Please double-check against an authoritative source before relying on this. Generally speaking, the answer can vary somewhat depending on context. It's important to note that the right approach can depend on your specific situation.",301,46,6,65,7.67,38,0.8261,0,2,2,0,0.0435,0.0435,0.0,1.0,0.217,5,4,1,3.5
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.5,0,0.773,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Before diving in, it helps to frame the broader picture here. It's important to note that the right approach can depend on your specific situation. Overall, that covers the essentials and a bit more for good measure. Generally speaking, the answer can vary somewhat depending on context. For example, you might consider how this applies in everyday scenarios.",409,66,7,89,9.43,53,0.803,0,3,2,1,0.0455,0.0303,0.0152,1.0,0.152,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.5,1,0.613,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. In most cases this is typically true, though not always. For some additional context, this topic has a few dimensions worth understanding. Keep in mind that there are exceptions to consider. Overall, that covers the essentials and a bit more for good measure. Thanks for asking. As an illustration, imagine a common situation where this comes up.",396,65,8,88,8.12,53,0.8154,0,1,1,1,0.0154,0.0154,0.0154,1.0,0.154,4,5,1,3.4
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.7,0,0.717,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. In most cases this is typically true, though not always. For some additional context, this topic has a few dimensions worth understanding. As an illustration, imagine a common situation where this comes up. Please double-check against an authoritative source before relying on this. It's important to note that the right approach can depend on your specific situation.",418,66,7,88,9.43,54,0.8182,0,1,2,0,0.0152,0.0303,0.0,1.0,0.152,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,0.7,1,0.743,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. For some additional context, this topic has a few dimensions worth understanding. Overall, that covers the essentials and a bit more for good measure. Thanks for asking. In most cases this is typically true, though not always. As an illustration, imagine a common situation where this comes up.",344,56,7,78,8.0,46,0.8214,0,1,0,1,0.0179,0.0,0.0179,1.0,0.179,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,1.0,0,0.768,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. As an illustration, imagine a common situation where this comes up. As always, consider consulting a qualified professional for advice specific to your needs. Overall, that covers the essentials and a bit more for good measure. Generally speaking, the answer can vary somewhat depending on context. Thanks for asking. It's important to note that the right approach can depend on your specific situation.",453,71,8,95,8.88,53,0.7465,0,2,2,1,0.0282,0.0282,0.0141,1.0,0.141,4,5,1,3.4
anthropic,claude-mock,regex_email,coding,baseline,Baseline (no constraint),0,1.0,1,0.625,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. As always, consider consulting a qualified professional for advice specific to your needs. For example, you might consider how this applies in everyday scenarios. Keep in mind that there are exceptions to consider. Generally speaking, the answer can vary somewhat depending on context. For some additional context, this topic has a few dimensions worth understanding. That's a great question.",442,67,8,91,8.38,53,0.791,0,3,1,0,0.0448,0.0149,0.0,1.0,0.149,4,5,1,3.4
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.0,0,0.466,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Let me help you with that. As an illustration, imagine a common situation where this comes up. That said, your mileage may vary depending on context. Please double-check against an authoritative source before relying on this.",275,45,6,64,7.5,37,0.8222,0,1,1,0,0.0222,0.0222,0.0,1.0,0.222,4,4,2,3.4
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.0,1,0.762,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Generally speaking, the answer can vary somewhat depending on context. Before diving in, it helps to frame the broader picture here. In summary, the key point is captured above, with surrounding detail for completeness.",269,42,5,62,8.4,36,0.8571,0,2,0,0,0.0476,0.0,0.0,1.0,0.238,4,4,2,3.4
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.2,0,0.753,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. It's important to note that the right approach can depend on your specific situation. Generally speaking, the answer can vary somewhat depending on context. As always, consider consulting a qualified professional for advice specific to your needs.",297,45,5,64,9.0,35,0.7778,0,2,2,0,0.0444,0.0444,0.0,1.0,0.222,5,4,1,3.5
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.2,1,0.614,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Thanks for asking. In most cases this is typically true, though not always. As an illustration, imagine a common situation where this comes up.",193,32,5,50,6.4,27,0.8438,0,1,0,0,0.0312,0.0,0.0,1.0,0.312,5,3,4,4.1
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.5,0,0.584,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. As an illustration, imagine a common situation where this comes up. That said, your mileage may vary depending on context. In most cases this is typically true, though not always. Let me help you with that.",256,44,6,64,7.33,39,0.8864,0,2,1,0,0.0455,0.0227,0.0,1.0,0.227,4,4,1,3.1
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.5,1,0.302,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. That said, your mileage may vary depending on context. Overall, that covers the essentials and a bit more for good measure. Generally speaking, the answer can vary somewhat depending on context. That's a great question.",269,43,6,64,7.17,32,0.7442,0,3,1,1,0.0698,0.0233,0.0233,1.0,0.233,4,4,1,3.1
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.7,0,0.618,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Before diving in, it helps to frame the broader picture here. As always, consider consulting a qualified professional for advice specific to your needs. As an illustration, imagine a common situation where this comes up. Overall, that covers the essentials and a bit more for good measure. In most cases this is typically true, though not always.",396,65,7,88,9.29,52,0.8,0,1,0,1,0.0154,0.0,0.0154,1.0,0.154,4,5,1,3.4
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,0.7,1,0.364,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Before diving in, it helps to frame the broader picture here. In most cases this is typically true, though not always. Let me help you with that. That said, your mileage may vary depending on context.",250,44,6,64,7.33,40,0.9091,0,2,1,0,0.0455,0.0227,0.0,1.0,0.227,5,4,1,3.5
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,1.0,0,0.712,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. Overall, that covers the essentials and a bit more for good measure. Please double-check against an authoritative source before relying on this. Before diving in, it helps to frame the broader picture here. That's a great question. Generally speaking, the answer can vary somewhat depending on context.",352,56,7,78,8.0,46,0.8214,0,2,0,1,0.0357,0.0,0.0179,1.0,0.179,5,5,1,3.8
anthropic,claude-mock,regex_email,coding,be_concise,Be concise,1,1.0,1,0.647,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. For some additional context, this topic has a few dimensions worth understanding. In most cases this is typically true, though not always. For example, you might consider how this applies in everyday scenarios. Please double-check against an authoritative source before relying on this. Overall, that covers the essentials and a bit more for good measure.",405,64,7,86,9.14,52,0.8125,0,2,0,1,0.0312,0.0,0.0156,1.0,0.156,4,5,1,3.4
anthropic,claude-mock,regex_email,coding,no_preamble,No preamble / no disclaimers,2,0.0,0,0.243,"Use ^[^@\s]+@[^@\s]+\.[^@\s]+$ for a basic check. For example, you might consider how this applies in everyday scenarios. As always, consider consulting a qualified professional for advice specific to your needs. For some additional context, this topic has a few dimensions worth understanding.",294,44,5,63,8.8,35,0.7955,0,1,0,0,0.0227,0.0,0.0,1.0,0.227,4,4,3,3.7
